order_id;order_date;customer_id;city;customer_latitude;customer_longitude;sku;category;qty;unit_price_rp;sales_rp;weight_kg
ORD012540;24/11/2025;CUST19367;Bekasi;-6.227.501;10.698.706;SKU-D;PersonalCare;8;85000;680000;12.0
ORD012541;24/03/2026;CUST15751;Solo;-7.542.792;110.819.924;SKU-D;PersonalCare;34;85000;2890000;51.0
ORD012542;11/04/2026;CUST00319;Jakarta;-6.196.404;106.865.262;SKU-D;PersonalCare;37;85000;3145000;55.5
ORD012543;02/04/2026;CUST02720;Semarang;-6.947.224;110.437.964;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD012544;20/04/2026;CUST26200;Depok;-6.440.387;106.759.937;SKU-C;Snack;29;15000;435000;5.8
ORD012545;18/11/2025;CUST22003;Surabaya;-7.210.274;112.725.469;SKU-A;Powder;8;25000;200000;4.0
ORD012546;16/03/2026;CUST09970;Surabaya;-7.250.047;112.714.749;SKU-C;Snack;27;15000;405000;5.4
ORD012547;10/03/2026;CUST16058;Depok;-6.412.324;106.826.249;SKU-B;Beverage;9;55000;495000;10.8
ORD012548;13/03/2026;CUST04334;Semarang;-6.978.459;110.466.479;SKU-A;Powder;10;25000;250000;5.0
ORD012549;27/01/2026;CUST26900;Cirebon;-6.690.165;108.538.043;SKU-C;Snack;18;15000;270000;3.6
ORD012550;26/11/2025;CUST08892;Semarang;-6.995.962;110.406.859;SKU-C;Snack;10;15000;150000;2.0
ORD012551;28/12/2025;CUST15775;Tangerang;-616.782;106.670.992;SKU-A;Powder;8;25000;200000;4.0
ORD012552;15/04/2026;CUST25144;Jakarta;-6.201.737;106.833.722;SKU-B;Beverage;7;55000;385000;8.4
ORD012553;04/03/2026;CUST28335;Bekasi;-6.241.736;107.021.221;SKU-C;Snack;22;15000;330000;4.4
ORD012554;31/03/2026;CUST22526;Serang;-6.112.151;106.155.145;SKU-B;Beverage;10;55000;550000;12.0
ORD012555;02/01/2026;CUST05287;Jakarta;-6.251.501;106.861.579;SKU-A;Powder;21;25000;525000;10.5
ORD012556;08/04/2026;CUST06695;Jember;-8.204.839;113.728.391;SKU-C;Snack;21;15000;315000;4.2
ORD012557;19/11/2025;CUST10554;Semarang;-6.942.539;110.421.866;SKU-C;Snack;21;15000;315000;4.2
ORD012558;11/11/2025;CUST03762;Serang;-6.138.727;106.142.738;SKU-A;Powder;12;25000;300000;6.0
ORD012559;04/04/2026;CUST25673;Semarang;-6.979.603;110.394.213;SKU-A;Powder;37;25000;925000;18.5
ORD012560;04/04/2026;CUST17011;Surabaya;-7.218.233;112.731.874;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD012561;02/01/2026;CUST15010;Semarang;-6.954.616;11.037.206;SKU-B;Beverage;21;55000;1155000;25.2
ORD012562;23/04/2026;CUST22339;Solo;-7.614.159;110.865.071;SKU-B;Beverage;27;55000;1485000;32.4
ORD012563;16/02/2026;CUST23892;Surabaya;-7.240.247;112.704.458;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012564;16/11/2025;CUST00054;Bandung;-696.343;107.620.809;SKU-A;Powder;14;25000;350000;7.0
ORD012565;07/03/2026;CUST02961;Bekasi;-6.234.087;106.940.411;SKU-A;Powder;14;25000;350000;7.0
ORD012566;25/02/2026;CUST07252;Jakarta;-6.258.443;10.682.407;SKU-A;Powder;21;25000;525000;10.5
ORD012567;25/12/2025;CUST16100;Cirebon;-6.724.154;108.586.285;SKU-D;PersonalCare;26;85000;2210000;39.0
ORD012568;02/04/2026;CUST00624;Bandung;-6.932.337;10.766.651;SKU-C;Snack;28;15000;420000;5.6
ORD012569;01/04/2026;CUST05860;Bandung;-6.938.402;107.582.941;SKU-A;Powder;9;25000;225000;4.5
ORD012570;12/11/2025;CUST17392;Surabaya;-7.252.318;112.766.088;SKU-B;Beverage;19;55000;1045000;22.8
ORD012571;11/03/2026;CUST16360;Bekasi;-6.262.694;106.997.596;SKU-C;Snack;14;15000;210000;2.8
ORD012572;03/03/2026;CUST02449;Semarang;-6.961.908;110.393.201;SKU-A;Powder;25;25000;625000;12.5
ORD012573;13/11/2025;CUST15533;Bandung;-6.938.206;107.587.162;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012574;30/11/2025;CUST28575;Bogor;-6.600.906;106.785.104;SKU-C;Snack;6;15000;90000;1.2
ORD012575;16/12/2025;CUST25622;Jakarta;-6.176.897;10.688.295;SKU-A;Powder;15;25000;375000;7.5
ORD012576;19/11/2025;CUST12278;Bandung;-6.957.649;107.574.658;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD012577;26/12/2025;CUST17868;Bogor;-662.251;106.823.544;SKU-B;Beverage;9;55000;495000;10.8
ORD012578;07/03/2026;CUST01945;Bogor;-6.566.265;106.789.815;SKU-C;Snack;8;15000;120000;1.6
ORD012579;28/12/2025;CUST18920;Yogyakarta;-7.770.791;110.406.608;SKU-A;Powder;20;25000;500000;10.0
ORD012580;28/04/2026;CUST04507;Surabaya;-7.302.986;112.731.196;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012581;24/01/2026;CUST18364;Surabaya;-7.210.108;112.748.161;SKU-B;Beverage;14;55000;770000;16.8
ORD012582;05/01/2026;CUST25749;Semarang;-6.926.356;110.446.888;SKU-C;Snack;18;15000;270000;3.6
ORD012583;05/01/2026;CUST23223;Bogor;-6.588.322;106.857.002;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD012584;09/11/2025;CUST13301;Kediri;-7.881.145;112.064.052;SKU-C;Snack;19;15000;285000;3.8
ORD012585;17/04/2026;CUST12381;Solo;-7.584.039;110.799.704;SKU-C;Snack;17;15000;255000;3.4
ORD012586;16/12/2025;CUST21219;Bandung;-6.868.739;107.627.306;SKU-C;Snack;16;15000;240000;3.2
ORD012587;30/04/2026;CUST07026;Semarang;-6.967.432;110.380.732;SKU-C;Snack;17;15000;255000;3.4
ORD012588;10/11/2025;CUST01373;Surabaya;-7.257.843;112.767.949;SKU-B;Beverage;22;55000;1210000;26.4
ORD012589;06/03/2026;CUST23573;Bogor;-6.566.578;106.855.659;SKU-C;Snack;31;15000;465000;6.2
ORD012590;13/04/2026;CUST23091;Semarang;-6.958.123;110.391.275;SKU-A;Powder;19;25000;475000;9.5
ORD012591;09/01/2026;CUST12546;Surabaya;-7.292.237;112.722.285;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012592;17/02/2026;CUST23778;Jakarta;-6.215.035;106.854.684;SKU-C;Snack;19;15000;285000;3.8
ORD012593;04/03/2026;CUST07059;Semarang;-6.955.919;110.367.195;SKU-C;Snack;10;15000;150000;2.0
ORD012594;21/04/2026;CUST20550;Semarang;-6.925.683;110.399.545;SKU-B;Beverage;28;55000;1540000;33.6
ORD012595;23/02/2026;CUST20692;Yogyakarta;-7.803.821;110.354.335;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD012596;21/01/2026;CUST03158;Tangerang;-6.202.476;106.676.384;SKU-C;Snack;17;15000;255000;3.4
ORD012597;19/04/2026;CUST04049;Tangerang;-617.402;106.642.199;SKU-B;Beverage;16;55000;880000;19.2
ORD012598;16/02/2026;CUST16160;Bogor;-6.600.938;106.831.145;SKU-B;Beverage;6;55000;330000;7.2
ORD012599;11/04/2026;CUST00048;Bandung;-6.868.297;107.573.683;SKU-D;PersonalCare;32;85000;2720000;48.0
ORD012600;28/11/2025;CUST05203;Cirebon;-6.715.559;10.856.299;SKU-B;Beverage;13;55000;715000;15.6
ORD012601;29/04/2026;CUST06223;Bekasi;-6.276.399;106.995.686;SKU-C;Snack;29;15000;435000;5.8
ORD012602;29/12/2025;CUST01595;Surabaya;-7.232.677;112.775.462;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD012603;02/11/2025;CUST22336;Solo;-7.618.587;110.824.797;SKU-B;Beverage;7;55000;385000;8.4
ORD012604;25/11/2025;CUST22544;Yogyakarta;-7.812.605;110.332.442;SKU-B;Beverage;19;55000;1045000;22.8
ORD012605;05/02/2026;CUST05460;Serang;-6.157.852;106.191.642;SKU-B;Beverage;9;55000;495000;10.8
ORD012606;25/04/2026;CUST06531;Jember;-8.141.868;113.688.107;SKU-A;Powder;39;25000;975000;19.5
ORD012607;14/11/2025;CUST01442;Jakarta;-6.180.957;106.816.049;SKU-A;Powder;11;25000;275000;5.5
ORD012608;01/02/2026;CUST22555;Yogyakarta;-7.824.414;110.396.449;SKU-B;Beverage;10;55000;550000;12.0
ORD012609;16/12/2025;CUST17956;Bandung;-6.907.971;107.661.717;SKU-D;PersonalCare;5;85000;425000;7.5
ORD012610;26/01/2026;CUST05463;Kediri;-7.808.807;112.008.872;SKU-D;PersonalCare;26;85000;2210000;39.0
ORD012611;08/01/2026;CUST22911;Bandung;-6.873.123;107.631.744;SKU-A;Powder;17;25000;425000;8.5
ORD012612;02/12/2025;CUST19290;Bekasi;-6.239.047;106.946.222;SKU-A;Powder;28;25000;700000;14.0
ORD012613;19/04/2026;CUST29606;Solo;-7.569.232;110.774.914;SKU-B;Beverage;38;55000;2090000;45.6
ORD012614;14/02/2026;CUST15055;Malang;-8.007.185;112.604.665;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012615;08/03/2026;CUST19035;Bogor;-657.224;106.776.928;SKU-C;Snack;30;15000;450000;6.0
ORD012616;11/04/2026;CUST22593;Jakarta;-6.204.501;106.894.633;SKU-B;Beverage;15;55000;825000;18.0
ORD012617;31/01/2026;CUST28714;Tangerang;-6.138.252;106.670.267;SKU-B;Beverage;11;55000;605000;13.2
ORD012618;23/12/2025;CUST02674;Solo;-7.526.492;110.830.244;SKU-A;Powder;23;25000;575000;11.5
ORD012619;07/01/2026;CUST04722;Surabaya;-7.251.758;112.708.899;SKU-B;Beverage;14;55000;770000;16.8
ORD012620;09/01/2026;CUST28451;Bandung;-6.868.213;107.627.989;SKU-C;Snack;19;15000;285000;3.8
ORD012621;06/11/2025;CUST14408;Surabaya;-7.297.693;112.767.853;SKU-C;Snack;20;15000;300000;4.0
ORD012622;22/03/2026;CUST07430;Bandung;-687.249;107.575.829;SKU-C;Snack;17;15000;255000;3.4
ORD012623;02/03/2026;CUST16924;Surabaya;-7.225.474;112.795.873;SKU-A;Powder;33;25000;825000;16.5
ORD012624;14/01/2026;CUST00929;Solo;-7.552.477;110.855.572;SKU-A;Powder;14;25000;350000;7.0
ORD012625;07/12/2025;CUST10173;Yogyakarta;-7.769.852;110.357.258;SKU-B;Beverage;21;55000;1155000;25.2
ORD012626;23/01/2026;CUST24817;Semarang;-6.939.818;110.406.856;SKU-B;Beverage;20;55000;1100000;24.0
ORD012627;03/04/2026;CUST28386;Semarang;-6.955.318;110.421.106;SKU-A;Powder;12;25000;300000;6.0
ORD012628;03/12/2025;CUST10712;Bandung;-6.922.419;107.613.084;SKU-B;Beverage;12;55000;660000;14.4
ORD012629;26/04/2026;CUST12442;Solo;-7.563.344;11.084.947;SKU-C;Snack;28;15000;420000;5.6
ORD012630;09/02/2026;CUST19898;Surabaya;-7.270.404;112.751.172;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012631;21/01/2026;CUST01515;Bandung;-6.925.245;107.575.366;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012632;21/01/2026;CUST15393;Bandung;-6.915.909;107.630.035;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012633;19/12/2025;CUST21631;Solo;-7.545.512;110.830.397;SKU-A;Powder;13;25000;325000;6.5
ORD012634;11/02/2026;CUST16315;Depok;-6.416.669;106.811.531;SKU-A;Powder;9;25000;225000;4.5
ORD012635;21/11/2025;CUST10617;Cirebon;-6.737.591;108.509.115;SKU-B;Beverage;23;55000;1265000;27.6
ORD012636;16/12/2025;CUST11154;Kediri;-7.821.009;112.064.015;SKU-A;Powder;26;25000;650000;13.0
ORD012637;03/11/2025;CUST00042;Bekasi;-6.288.105;107.013.922;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD012638;21/04/2026;CUST06452;Depok;-6.419.356;106.808.356;SKU-A;Powder;29;25000;725000;14.5
ORD012639;11/12/2025;CUST08103;Semarang;-6.952.348;110.445.082;SKU-D;PersonalCare;7;85000;595000;10.5
ORD012640;15/02/2026;CUST03725;Depok;-6.396.601;106.758.372;SKU-A;Powder;22;25000;550000;11.0
ORD012641;11/03/2026;CUST02606;Bandung;-6.949.611;107.666.891;SKU-A;Powder;31;25000;775000;15.5
ORD012642;28/12/2025;CUST10279;Jakarta;-6.254.032;106.873.498;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012643;25/04/2026;CUST04794;Surabaya;-7.230.174;112.777.665;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD012644;27/02/2026;CUST06258;Bekasi;-6.274.405;106.934.837;SKU-B;Beverage;12;55000;660000;14.4
ORD012645;02/03/2026;CUST26729;Bandung;-6.922.278;107.636.181;SKU-C;Snack;13;15000;195000;2.6
ORD012646;18/04/2026;CUST17767;Malang;-7.974.941;1.126.085;SKU-C;Snack;28;15000;420000;5.6
ORD012647;14/03/2026;CUST25758;Kediri;-7.853.064;112.003.104;SKU-C;Snack;17;15000;255000;3.4
ORD012648;18/04/2026;CUST28018;Cirebon;-6.706.356;108.511.252;SKU-B;Beverage;22;55000;1210000;26.4
ORD012649;07/01/2026;CUST07791;Jakarta;-6.213.532;106.806.812;SKU-B;Beverage;23;55000;1265000;27.6
ORD012650;04/04/2026;CUST05148;Jakarta;-6.201.132;106.800.072;SKU-A;Powder;37;25000;925000;18.5
ORD012651;11/04/2026;CUST26859;Cirebon;-6.767.822;108.581.334;SKU-C;Snack;30;15000;450000;6.0
ORD012652;28/12/2025;CUST12762;Yogyakarta;-7.761.755;110.415.881;SKU-A;Powder;25;25000;625000;12.5
ORD012653;30/04/2026;CUST21087;Jakarta;-6.219.799;106.894.503;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012654;13/04/2026;CUST10195;Tangerang;-618.028;106.602.711;SKU-C;Snack;10;15000;150000;2.0
ORD012655;31/12/2025;CUST21107;Jakarta;-6.179.935;106.886.264;SKU-A;Powder;12;25000;300000;6.0
ORD012656;28/04/2026;CUST11472;Bandung;-6.913.202;107.589.523;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD012657;28/01/2026;CUST27499;Cirebon;-6.775.612;108.557.398;SKU-B;Beverage;16;55000;880000;19.2
ORD012658;25/12/2025;CUST14776;Bandung;-6.922.773;107.643.766;SKU-B;Beverage;26;55000;1430000;31.2
ORD012659;25/11/2025;CUST01434;Surabaya;-7.300.956;112.755.852;SKU-B;Beverage;17;55000;935000;20.4
ORD012660;10/12/2025;CUST13450;Jember;-8.156.038;11.374.286;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD012661;07/02/2026;CUST29747;Depok;-6.403.019;106.800.229;SKU-A;Powder;9;25000;225000;4.5
ORD012662;12/02/2026;CUST02237;Bandung;-6.926.086;107.657.562;SKU-B;Beverage;24;55000;1320000;28.8
ORD012663;12/02/2026;CUST06090;Depok;-63.698;106.835.983;SKU-B;Beverage;22;55000;1210000;26.4
ORD012664;28/12/2025;CUST00541;Bogor;-6.573.093;106.773.633;SKU-C;Snack;20;15000;300000;4.0
ORD012665;14/12/2025;CUST03829;Bandung;-6.944.167;107.588.201;SKU-A;Powder;22;25000;550000;11.0
ORD012666;10/11/2025;CUST07887;Semarang;-6.949.211;110.454.996;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD012667;20/01/2026;CUST19698;Jakarta;-6.251.539;106.845.543;SKU-C;Snack;11;15000;165000;2.2
ORD012668;25/02/2026;CUST18850;Jakarta;-6.218.899;106.816.892;SKU-B;Beverage;7;55000;385000;8.4
ORD012669;02/04/2026;CUST25464;Bandung;-6.963.226;107.654.523;SKU-C;Snack;25;15000;375000;5.0
ORD012670;01/03/2026;CUST07858;Kediri;-7.882.059;112.014.206;SKU-C;Snack;10;15000;150000;2.0
ORD012671;25/01/2026;CUST22637;Bekasi;-6.211.787;106.948.936;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD012672;22/04/2026;CUST16234;Semarang;-6.994.705;110.389.285;SKU-A;Powder;21;25000;525000;10.5
ORD012673;29/03/2026;CUST03641;Surabaya;-7.245.401;112.711.292;SKU-A;Powder;16;25000;400000;8.0
ORD012674;03/04/2026;CUST06974;Depok;-6.420.654;106.771.149;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD012675;14/11/2025;CUST08063;Bandung;-6.909.071;107.641.218;SKU-B;Beverage;7;55000;385000;8.4
ORD012676;09/03/2026;CUST16730;Surabaya;-7.248.593;112.795.552;SKU-C;Snack;31;15000;465000;6.2
ORD012677;24/02/2026;CUST05149;Bekasi;-6.262.519;106.966.367;SKU-A;Powder;24;25000;600000;12.0
ORD012678;14/03/2026;CUST24860;Bandung;-6.956.307;10.766.363;SKU-C;Snack;42;15000;630000;8.4
ORD012679;30/11/2025;CUST03732;Yogyakarta;-7.785.689;110.341.046;SKU-C;Snack;8;15000;120000;1.6
ORD012680;21/04/2026;CUST13616;Semarang;-6.967.154;110.422.668;SKU-C;Snack;14;15000;210000;2.8
ORD012681;27/03/2026;CUST22002;Jember;-8.175.678;113.672.786;SKU-C;Snack;20;15000;300000;4.0
ORD012682;14/02/2026;CUST08414;Cirebon;-6.729.533;108.595.765;SKU-C;Snack;14;15000;210000;2.8
ORD012683;05/02/2026;CUST09937;Semarang;-6.987.308;110.461.403;SKU-B;Beverage;13;55000;715000;15.6
ORD012684;20/04/2026;CUST29314;Surabaya;-7.261.877;112.731.282;SKU-A;Powder;31;25000;775000;15.5
ORD012685;23/03/2026;CUST20409;Semarang;-6.936.593;11.040.859;SKU-B;Beverage;41;55000;2255000;49.2
ORD012686;09/04/2026;CUST28766;Malang;-7.922.244;112.614.084;SKU-A;Powder;25;25000;625000;12.5
ORD012687;22/04/2026;CUST23782;Surabaya;-7.211.109;112.780.451;SKU-A;Powder;12;25000;300000;6.0
ORD012688;26/11/2025;CUST01054;Semarang;-6.960.109;110.414.472;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012689;17/03/2026;CUST15060;Semarang;-6.970.032;110.417.897;SKU-C;Snack;35;15000;525000;7.0
ORD012690;18/01/2026;CUST12929;Surabaya;-7.298.785;112.779.611;SKU-C;Snack;24;15000;360000;4.8
ORD012691;14/03/2026;CUST27979;Yogyakarta;-7.835.449;110.328.042;SKU-C;Snack;28;15000;420000;5.6
ORD012692;13/11/2025;CUST17394;Surabaya;-7.223.876;112.790.705;SKU-A;Powder;6;25000;150000;3.0
ORD012693;29/11/2025;CUST11139;Bandung;-696.056;107.619.476;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD012694;03/04/2026;CUST10273;Surabaya;-7.268.283;112.702.856;SKU-C;Snack;28;15000;420000;5.6
ORD012695;05/11/2025;CUST14489;Yogyakarta;-776.425;110.341.845;SKU-C;Snack;7;15000;105000;1.4
ORD012696;14/03/2026;CUST20272;Malang;-8.013.672;112.601.614;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD012697;16/02/2026;CUST12649;Jakarta;-6.168.445;106.847.106;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012698;23/02/2026;CUST10571;Jakarta;-6.229.392;106.807.376;SKU-A;Powder;4;25000;100000;2.0
ORD012699;13/03/2026;CUST03277;Jakarta;-6.183.346;106.798.018;SKU-A;Powder;31;25000;775000;15.5
ORD012700;17/12/2025;CUST17795;Jakarta;-6.224.509;106.826.828;SKU-C;Snack;18;15000;270000;3.6
ORD012701;13/01/2026;CUST18575;Bogor;-6.583.676;106.767.663;SKU-A;Powder;21;25000;525000;10.5
ORD012702;14/04/2026;CUST07027;Depok;-6.394.239;106.761.673;SKU-C;Snack;25;15000;375000;5.0
ORD012703;17/01/2026;CUST18760;Jember;-8.202.618;11.374.226;SKU-B;Beverage;9;55000;495000;10.8
ORD012704;13/11/2025;CUST21618;Semarang;-6.932.376;110.400.896;SKU-C;Snack;22;15000;330000;4.4
ORD012705;03/03/2026;CUST24513;Bandung;-695.368;107.570.824;SKU-B;Beverage;18;55000;990000;21.6
ORD012706;18/04/2026;CUST09877;Tangerang;-6.134.616;106.585.149;SKU-A;Powder;20;25000;500000;10.0
ORD012707;03/12/2025;CUST15602;Yogyakarta;-7.840.351;110.334.643;SKU-A;Powder;20;25000;500000;10.0
ORD012708;06/11/2025;CUST25363;Yogyakarta;-780.067;110.372.396;SKU-A;Powder;13;25000;325000;6.5
ORD012709;11/03/2026;CUST03625;Jakarta;-6.216.955;106.815.611;SKU-C;Snack;39;15000;585000;7.8
ORD012710;05/12/2025;CUST18098;Depok;-6.387.984;106.816.558;SKU-C;Snack;30;15000;450000;6.0
ORD012711;21/01/2026;CUST27142;Semarang;-6.936.026;110.385.669;SKU-C;Snack;16;15000;240000;3.2
ORD012712;11/12/2025;CUST22657;Malang;-7.971.039;112.651.262;SKU-C;Snack;9;15000;135000;1.8
ORD012713;29/11/2025;CUST18069;Surabaya;-7.207.781;11.279.361;SKU-D;PersonalCare;7;85000;595000;10.5
ORD012714;04/04/2026;CUST18445;Surabaya;-7.306.638;112.758.957;SKU-A;Powder;29;25000;725000;14.5
ORD012715;24/01/2026;CUST08458;Bekasi;-6.282.621;106.975.024;SKU-C;Snack;19;15000;285000;3.8
ORD012716;16/03/2026;CUST01205;Surabaya;-7.291.794;112.760.755;SKU-B;Beverage;30;55000;1650000;36.0
ORD012717;16/04/2026;CUST26308;Bandung;-6.892.783;107.585.053;SKU-B;Beverage;38;55000;2090000;45.6
ORD012718;02/01/2026;CUST27260;Serang;-6.130.211;106.167.661;SKU-A;Powder;24;25000;600000;12.0
ORD012719;21/12/2025;CUST29599;Semarang;-6.987.426;110.372.776;SKU-C;Snack;14;15000;210000;2.8
ORD012720;10/12/2025;CUST27337;Semarang;-692.899;110.389.437;SKU-C;Snack;7;15000;105000;1.4
ORD012721;30/04/2026;CUST03207;Semarang;-6.920.208;110.453.252;SKU-A;Powder;14;25000;350000;7.0
ORD012722;01/01/2026;CUST28914;Surabaya;-7.270.834;11.279.273;SKU-D;PersonalCare;6;85000;510000;9.0
ORD012723;30/01/2026;CUST08604;Depok;-6.407.302;106.773.083;SKU-A;Powder;22;25000;550000;11.0
ORD012724;28/01/2026;CUST17232;Semarang;-6.986.438;110.367.908;SKU-C;Snack;16;15000;240000;3.2
ORD012725;03/11/2025;CUST15859;Yogyakarta;-7.802.154;110.335.295;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD012726;08/02/2026;CUST01432;Surabaya;-7.271.645;112.713.184;SKU-C;Snack;8;15000;120000;1.6
ORD012727;19/12/2025;CUST18899;Semarang;-6.968.025;110.466.102;SKU-A;Powder;9;25000;225000;4.5
ORD012728;11/12/2025;CUST29481;Bogor;-6.610.532;106.816.773;SKU-A;Powder;9;25000;225000;4.5
ORD012729;02/04/2026;CUST27642;Bandung;-6.946.682;107.607.652;SKU-A;Powder;31;25000;775000;15.5
ORD012730;16/02/2026;CUST19276;Jakarta;-6.171.842;10.683.967;SKU-B;Beverage;16;55000;880000;19.2
ORD012731;31/12/2025;CUST02804;Bekasi;-6.250.447;107.016.271;SKU-A;Powder;19;25000;475000;9.5
ORD012732;10/02/2026;CUST11095;Surabaya;-7.290.325;112.728.236;SKU-A;Powder;5;25000;125000;2.5
ORD012733;08/11/2025;CUST20774;Semarang;-6.967.168;110.405.693;SKU-C;Snack;9;15000;135000;1.8
ORD012734;08/02/2026;CUST06199;Bandung;-688.293;107.651.277;SKU-B;Beverage;24;55000;1320000;28.8
ORD012735;03/03/2026;CUST07950;Surabaya;-7.236.843;112.785.048;SKU-A;Powder;25;25000;625000;12.5
ORD012736;22/02/2026;CUST08447;Serang;-6.136.545;106.142.388;SKU-A;Powder;5;25000;125000;2.5
ORD012737;01/02/2026;CUST21920;Bogor;-656.709;106.766.932;SKU-A;Powder;16;25000;400000;8.0
ORD012738;16/11/2025;CUST20629;Bekasi;-6.202.664;106.952.801;SKU-D;PersonalCare;8;85000;680000;12.0
ORD012739;14/11/2025;CUST03621;Yogyakarta;-7.828.485;110.381.355;SKU-D;PersonalCare;7;85000;595000;10.5
ORD012740;17/04/2026;CUST14550;Bogor;-6.632.728;106.810.868;SKU-D;PersonalCare;26;85000;2210000;39.0
ORD012741;10/12/2025;CUST00990;Jakarta;-6.251.235;106.875.271;SKU-B;Beverage;16;55000;880000;19.2
ORD012742;24/04/2026;CUST20042;Jember;-8.163.021;113.741.267;SKU-A;Powder;30;25000;750000;15.0
ORD012743;17/12/2025;CUST11941;Jember;-8.180.894;113.689.056;SKU-D;PersonalCare;6;85000;510000;9.0
ORD012744;04/04/2026;CUST10336;Malang;-7.990.024;112.629.141;SKU-C;Snack;23;15000;345000;4.6
ORD012745;29/04/2026;CUST23251;Yogyakarta;-7.768.355;110.385.061;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012746;06/03/2026;CUST29238;Surabaya;-7.268.164;112.751.088;SKU-B;Beverage;39;55000;2145000;46.8
ORD012747;05/04/2026;CUST05011;Surabaya;-7.234.298;112.720.214;SKU-A;Powder;20;25000;500000;10.0
ORD012748;12/01/2026;CUST27503;Depok;-637.716;106.833.962;SKU-A;Powder;18;25000;450000;9.0
ORD012749;07/02/2026;CUST23945;Yogyakarta;-7.766.707;110.331.018;SKU-C;Snack;5;15000;75000;1.0
ORD012750;17/12/2025;CUST27839;Yogyakarta;-7.842.159;11.035.612;SKU-A;Powder;5;25000;125000;2.5
ORD012751;21/11/2025;CUST24617;Jakarta;-616.753;106.838.089;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD012752;15/12/2025;CUST23910;Solo;-7.546.701;110.843.113;SKU-D;PersonalCare;15;85000;1275000;22.5
ORD012753;09/02/2026;CUST23048;Jember;-8.194.029;11.368.707;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD012754;27/03/2026;CUST25029;Yogyakarta;-7.830.707;110.325.377;SKU-C;Snack;26;15000;390000;5.2
ORD012755;14/11/2025;CUST12607;Malang;-8.010.737;112.652.472;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD012756;01/12/2025;CUST00424;Malang;-7.938.725;112.674.066;SKU-C;Snack;24;15000;360000;4.8
ORD012757;18/04/2026;CUST17681;Jakarta;-6.172.294;106.801.873;SKU-C;Snack;34;15000;510000;6.8
ORD012758;19/02/2026;CUST11264;Semarang;-698.097;110.447.295;SKU-C;Snack;24;15000;360000;4.8
ORD012759;10/01/2026;CUST06606;Tangerang;-6.196.729;106.663.723;SKU-C;Snack;17;15000;255000;3.4
ORD012760;12/01/2026;CUST28285;Malang;-7.937.536;112.619.131;SKU-D;PersonalCare;6;85000;510000;9.0
ORD012761;29/04/2026;CUST14952;Solo;-7.580.128;110.857.278;SKU-C;Snack;24;15000;360000;4.8
ORD012762;03/01/2026;CUST04287;Bandung;-6.940.785;107.585.618;SKU-C;Snack;20;15000;300000;4.0
ORD012763;07/01/2026;CUST14955;Bandung;-6.939.972;107.636.043;SKU-D;PersonalCare;9;85000;765000;13.5
ORD012764;30/01/2026;CUST10596;Solo;-7.614.965;110.774.806;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD012765;16/04/2026;CUST20511;Semarang;-7.010.381;110.393.792;SKU-D;PersonalCare;31;85000;2635000;46.5
ORD012766;03/04/2026;CUST16526;Bekasi;-6.250.333;10.700.801;SKU-D;PersonalCare;43;85000;3655000;64.5
ORD012767;26/01/2026;CUST14004;Yogyakarta;-7.777.089;110.354.082;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD012768;22/01/2026;CUST11230;Serang;-6.097.709;106.107.862;SKU-C;Snack;27;15000;405000;5.4
ORD012769;16/02/2026;CUST09784;Yogyakarta;-7.822.779;110.363.835;SKU-C;Snack;14;15000;210000;2.8
